X,Y
13.502,-0.6288017501275979
13.502,-0.7108668693924187
13.502,-0.7108697154924185
13.502,-0.7713363174223751
13.737,-0.49672
13.890999999999998,-0.44908
13.995,-0.47338
14.196,-0.6391899999999999
14.199000000000002,-0.64045
14.28,-0.5683699999999999
14.514,-0.52699
14.717,-0.4839100000000001
14.908,-0.59775
14.983,-0.7361013674713442
14.983,-0.832171224900505
14.983,-0.832173716600505
14.983,-0.9029591840277962
14.983,-0.9029608884509784
14.983,-0.9463111852677966
14.983,-0.9463120506261252
14.983,-0.96091
15.254,-0.89041
15.433,-1.243601093057373
15.433,-1.2436012838637227
15.433,-1.4820661040495182
15.433,-1.4820662641550555
15.681,-1.2624
15.681,-1.2432218623474576
15.818,-1.0211
15.818,-1.0055874751324425
15.818,-1.0055869180690884
15.922,-0.7883100000000001
15.922,-0.7763346834379002
15.922,-0.7763329161162073
15.922,-0.7407708303638448
15.922,-0.7407673494196341
15.922,-0.6826990304573108
15.922,-0.6826939416573109
15.922,-0.6038837659727098
15.922,-0.6038772239375334
15.922,-0.5067197988389581
15.922,-0.5067120023450338
15.922,-0.3941594070300751
15.922,-0.3941505929699251
15.922,-0.2696226810928665
15.981,-0.12025
15.981,-0.11842337794243014
15.981,-0.11842288665700587
15.981,-0.11299852147120025
15.981,-0.11299755382781072
15.981,-0.10414026210507872
15.981,-0.10413884750507876
15.981,-0.09211775357240977
15.981,-0.09211593499770444
15.981,-0.07729629371127561
15.981,-0.07729412641833712
15.981,-0.06012622507953624
15.981,-0.06012377492046377
15.981,-0.041129251524093004
15.981,-0.0411265929457303
15.981,-0.020882586473495786
15.981,-0.020879800255400958
15.981,-1.4146000000220897e-06
15.981,1.4146000000073632e-06
15.981,0.02087980025540092
15.981,0.0208825864734958
15.981,0.04112659294573033
15.981,0.04112925152409304
15.981,0.06012377492046383
15.981,0.0601262250795362
15.981,0.0772941264183371
15.981,0.0772962937112756
15.981,0.09211593499770444
15.981,0.09211775357240977
15.981,0.10413884750507872
15.981,0.10414026210507876
15.981,0.11299755382781075
15.981,0.11299852147120025
15.981,0.11842288665700587
15.981,0.11842337794243014
15.981,0.12025
15.922,0.2696226810928667
15.922,0.3941505929699254
15.922,0.3941594070300749
15.922,0.5067120023450337
15.922,0.5067197988389579
15.922,0.6038772239375333
15.922,0.6038837659727098
15.922,0.6826939416573107
15.922,0.682699030457311
15.922,0.7407673494196342
15.922,0.7407708303638448
15.922,0.7763329161162073
15.922,0.7763346834379002
15.922,0.7883100000000001
15.818,1.0055869180690884
15.818,1.0055874751324425
15.818,1.0211
15.681,1.2432218623474576
15.681,1.2624
15.433,1.4820662641550553
15.433,1.4820661040495182
15.433,1.2436012838637225
15.433,1.2436010930573729
15.254,0.89041
14.983,0.96091
14.983,0.9463120506261252
14.983,0.9463111852677966
14.983,0.9029608884509784
14.983,0.9029591840277962
14.983,0.8321737166005051
14.983,0.8321712249005047
14.983,0.7361013674713442
14.908,0.59775
14.717,0.4839100000000001
14.514,0.52699
14.28,0.5683699999999999
14.199000000000002,0.64045
14.196,0.6391899999999999
13.995,0.47338
13.890999999999998,0.44908
13.737,0.49672
13.502,0.7713363174223752
13.502,0.7108697154924186
13.502,0.7108668693924185
13.502,0.6288017501275979
13.393,0.43329
13.0,0.47626
12.902,0.59017
12.884,0.6108
12.795,0.61866
12.455,0.75625
12.455,0.7447609426386858
12.455,0.7447607837922788
12.455,0.7106427009025165
12.455,0.7106423880361701
12.404000000000002,0.54374
12.06,0.40457
11.985,0.4213
11.866,0.51782
11.661,0.44522
11.446,0.3062
11.247,0.38762
10.862,0.3752
10.775,0.39104
10.649,0.42621
10.316,0.49338
10.196,0.50412
10.094,0.46214
9.7459,0.33553
