X,Y
15.983,-0.12909495195424914
15.983,-0.1189745996329062
15.983,-0.1189745403109062
15.983,-0.10523922372713178
15.983,-0.1052391474642386
15.983,-0.08830620726202525
15.983,-0.08830611637544833
15.993,-0.016198
15.996,-0.0011305999999999998
15.996,-0.0011134073507579065
15.996,-0.0010623843825743387
15.996,-0.0009791752405186862
15.996,-0.0009790814025186858
15.996,-0.000866150165294034
15.996,-0.0008660295294865987
15.996,-0.0007268075555900545
15.996,-0.0007266637874331481
15.996,-0.0005653812660918402
15.996,-0.0005652187339081603
15.996,-0.0003867761529201503
15.996,-0.0003865997951678515
15.996,-0.00019641904206015853
15.996,-0.00019623421728030425
15.996,-9.38379999999308e-08
15.996,9.383799999979233e-08
15.996,0.0001962342172803044
15.996,0.00019641904206015807
15.996,0.00038659979516785176
15.996,0.00038677615292015047
15.996,0.0005652187339081596
15.996,0.0005653812660918402
15.996,0.0007266637874331479
15.996,0.0007268075555900545
15.996,0.0008660295294865987
15.996,0.0008661501652940339
15.996,0.0009790814025186863
15.996,0.000979175240518686
15.996,0.0010623843825743387
15.996,0.0011134073507579065
15.996,0.0011305999999999998
15.993,0.016198
15.983,0.08830611637544833
15.983,0.08830620726202522
15.983,0.10523914746423857
15.983,0.10523922372713178
15.983,0.11897454031090615
15.983,0.1189745996329062
15.983,0.12909495195424914
15.983,0.12909499253288706
15.983,0.13529287880765994
15.983,0.13529289940997435
15.983,0.13738
15.954,0.2510923757400195
15.954,0.2992397295569905
15.954,0.29924015207414223
15.954,0.3382953391503152
15.954,0.3382956678103153
15.954,0.3670720160492592
15.954,0.36707224086593976
15.954,0.3846953954879487
15.954,0.3846955096303689
15.954,0.39063
15.753,0.58186
15.617,0.8065285702444478
15.617,0.8065303468444475
15.617,0.8751351301049299
15.617,0.8751363453709031
15.617,0.917151151876917
15.617,0.9171517688836218
15.617,0.9313
15.498,0.84193
15.498,0.8291392285309881
15.498,0.8291391544561485
15.498,0.7911554811677561
15.498,0.7911553352688034
15.498,0.7291328748532325
15.005,0.6734399999999999
14.908,0.7430100000000001
14.704,0.87685
14.704,0.8635288297975665
14.704,0.8635285266599428
14.704,0.8239697730684059
14.636,0.67127
14.61,0.6350100000000001
14.298,0.56319
14.056,0.48985
13.952,0.5153300000000001
13.836,0.62125
13.729,0.72614
13.489,0.8544200000000001
13.489,0.8414395347637793
13.489,0.8414393458936025
13.489,0.8028923550527105
13.489,0.8028919830510814
13.19,0.52847
12.823,0.4719600000000001
12.734000000000002,0.52657
12.389,0.7017
12.053,0.67145
11.738,0.54867
11.373,0.46823
11.338,0.46018
11.023,0.2896
10.765999999999998,0.29544000000000004
10.65,0.30592
10.411,0.43578
10.175,0.38903
9.8417,0.29552
9.7012,0.27213000000000004
9.491,0.44677
9.473,0.4411100000000001
9.3437,0.38277
9.227,0.35277
8.9861,0.25436
8.7397,0.33725
8.6505,0.31763
8.3755,0.33366
8.0877,0.38536
7.8727,0.22796
7.6452,0.27731
7.4947,0.28076
7.4181,0.2417300000000001
7.2733,0.13271
7.197,0.10892
7.1781,0.10641
7.0120000000000005,0.13773
6.773,0.2196
6.5634,0.15249
6.3305,0.16839
6.0571,0.19081
5.8878,0.15262
5.7633,0.12728
5.5791,0.17952
5.5161,0.13973
5.4025,0.11808
5.1833,0.15344000000000002
5.0297,0.10841
4.8338,0.12505
4.7127,0.12113
4.6334,0.11629
4.5482,0.13371
4.4011,0.11254000000000004
4.2305,0.092611
4.1404,0.099832
4.0042,0.090838
4.0042,0.08945809642498724
4.0042,0.08945783691125868
4.0042,0.08536005385808225
4.0042,0.08535954271581846
4.0042,0.07866838924897081
4.0042,0.07866764200897085
4.0042,0.06958642544065517
4.0042,0.06958546480742826
4.0042,0.05839011330775552
4.0042,0.05838896846965619
4.0042,0.04541964712882273
4.0042,0.045418352871177285
4.0042,0.03106912795533108
4.0042,0.03106772360350315
4.0042,0.015774589050653945
4.0042,0.015773117275163263
4.0042,7.472399999833131e-07
4.0042,-7.472399999944377e-07
4.0042,-0.015773117275163256
4.0042,-0.015774589050653976
4.0042,-0.031067723603503124
4.0042,-0.03106912795533105
4.0042,-0.04541835287117732
4.0042,-0.0454196471288227
4.0042,-0.0583889684696562
4.0042,-0.05839011330775554
4.0042,-0.06958546480742826
4.0042,-0.06958642544065519
4.0042,-0.07866764200897085
4.0042,-0.07866838924897084
4.0042,-0.08535954271581846
4.0042,-0.08536005385808224
4.0042,-0.08945783691125868
4.0042,-0.08945809642498724
4.0042,-0.090838
4.1404,-0.099832
4.2305,-0.092611
4.4011,-0.11254000000000004
4.5482,-0.13371
4.6334,-0.11629
4.7127,-0.12113
4.8338,-0.12505
5.0297,-0.10841
5.1833,-0.15344000000000002
5.4025,-0.11808
5.5161,-0.13973
5.5791,-0.17952
5.7633,-0.12728
5.8878,-0.15262
6.0571,-0.19081
6.3305,-0.16839
6.5634,-0.15249
6.773,-0.2196
7.0120000000000005,-0.13773
7.1781,-0.10641
7.197,-0.10892
7.2733,-0.13271
7.4181,-0.2417300000000001
7.4947,-0.28076
7.6452,-0.27731
7.8727,-0.22796
8.0877,-0.38536
8.3755,-0.33366
8.6505,-0.31763
8.7397,-0.33725
8.9861,-0.25436
9.227,-0.35277
9.3437,-0.38277
9.473,-0.4411100000000001
9.491,-0.44677
9.7012,-0.27213000000000004
9.8417,-0.29552
10.175,-0.38903
10.411,-0.43578
10.65,-0.30592
10.765999999999998,-0.29544000000000004
11.023,-0.2896
11.338,-0.46018
11.373,-0.46823
11.738,-0.54867
12.053,-0.67145
12.389,-0.7017
12.734000000000002,-0.52657
12.823,-0.4719600000000001
13.19,-0.52847
13.489,-0.8028919830510813
13.489,-0.8028923550527105
13.489,-0.8414393458936025
13.489,-0.8414395347637793
13.489,-0.8544200000000001
13.729,-0.72614
13.836,-0.62125
13.952,-0.5153300000000001
14.056,-0.48985
14.298,-0.56319
14.61,-0.6350100000000001
14.636,-0.67127
14.704,-0.8239697730684059
14.704,-0.8635285266599428
14.704,-0.8635288297975665
14.704,-0.87685
14.908,-0.7430100000000001
15.005,-0.6734399999999999
15.498,-0.7291328748532324
15.498,-0.7911553352688034
15.498,-0.7911554811677561
15.498,-0.8291391544561485
15.498,-0.8291392285309881
15.498,-0.84193
15.617,-0.9313
15.617,-0.9171517688836218
15.617,-0.917151151876917
15.617,-0.875136345370903
15.617,-0.8751351301049299
15.617,-0.8065303468444478
15.617,-0.8065285702444477
15.753,-0.58186
15.954,-0.39063
15.954,-0.3846955096303689
15.954,-0.3846953954879487
15.954,-0.36707224086593976
15.954,-0.3670720160492591
15.954,-0.3382956678103153
15.954,-0.3382953391503153
15.954,-0.29924015207414223
15.954,-0.2992397295569906
15.954,-0.2510923757400196
15.983,-0.13738
15.983,-0.13529289940997435
15.983,-0.13529287880765994
15.983,-0.12909499253288706
15.983,-0.12909495195424914
