"origId","iceLabel","d","T","Points:0","Points:1","Points:2"
4002,0,1e-05,581.67,1.0772,0.046626,-3.2942e-07
4036,0,1e-05,591.22,1.031,0.043906,7.1742e-07
4047,0,1e-05,579.93,0.98644,0.048992,7.0895e-08
3961,0,1e-05,461.12,0.88996,0.067364,-1.724e-07
4025,0,1e-05,562.43,0.96434,0.052473,1.5979e-07
3923,0,1e-05,448.16,0.82896,0.079837,-2.51e-07
3893,0,1e-05,689.23,0.65789,0.12564,7.6849e-08
4023,0,1e-05,567.41,0.94501,0.053419,2.5891e-07
4018,0,1e-05,678.72,0.69313,0.11487,-2.3235e-07
3964,0,1e-05,693.76,0.62878,0.13452,7.6341e-08
4030,0,1e-05,559.21,0.94871,0.053866,1.0609e-07
4010,0,1e-05,606.84,1.0073,0.033558,-9.7672e-08
4034,0,1e-05,599.13,1.0359,0.037958,3.9312e-08
4049,0,1e-05,572.15,0.90912,0.057605,1.644e-09
4045,0,1e-05,601.29,1.0434,0.032275,1.1539e-06
4040,0,1e-05,562.95,0.77278,0.090682,-5.3085e-08
4028,0,1e-05,529.77,0.77976,0.089831,-2.0069e-07
4048,0,1e-05,515.41,0.79213,0.086726,-1.0154e-07
4035,0,1e-05,612.82,1.0117,0.024068,3.3339e-07
4044,0,1e-05,605.83,1.0208,0.031177,-1.2285e-07
4042,0,1e-05,606.63,0.75496,0.094294,-1.298e-07
4046,0,1e-05,610.29,1.0011,0.029483,1.358e-07
4055,0,1e-05,601.46,0.91156,0.051329,-2.0821e-07
4054,0,1e-05,609.12,0.93637,0.042344,5.9416e-08
4043,0,1e-05,616.32,0.96457,0.028861,1.0791e-07
4053,0,1e-05,584.76,0.88219,0.060071,1.2217e-07
4051,0,1e-05,609.81,0.94601,0.040188,-2.3655e-07
4059,0,1e-05,597.62,0.88848,0.056191,1.7051e-07
4056,0,1e-05,586.84,0.76725,0.091114,1.4401e-07
4057,0,1e-05,597.78,0.82144,0.072182,3.0612e-07
4039,0,1e-05,607.71,0.83332,0.057737,2.7736e-07
4061,0,1e-05,606.26,0.85591,0.057527,4.2343e-07
4065,0,1e-05,593.31,0.84,0.068229,8.0916e-08
4060,0,1e-05,609.34,0.88277,0.048566,1.2429e-07
4064,0,1e-05,596.58,0.84462,0.066278,-6.8771e-07
4063,0,1e-05,607.82,0.8657,0.053856,-1.0631e-06
4058,0,1e-05,619.84,0.75831,0.089567,7.231e-08
4062,0,1e-05,608.42,0.85991,0.052921,9.9318e-08
4069,0,1e-05,660.68,0.72014,0.10169,1.8072e-07
4068,0,1e-05,619.06,0.76065,0.087478,1.4978e-07
4070,0,1e-05,645.27,0.73422,0.094324,6.9654e-08
4076,0,1e-05,661.39,0.71886,0.10193,-5.9012e-08
4052,0,1e-05,682.19,0.66655,0.096282,3.0381e-08
4077,0,1e-05,637.99,0.73963,0.090139,9.5111e-08
4072,0,1e-05,692.32,0.63678,0.1269,-1.4563e-07
4066,0,1e-05,693.44,0.62968,0.131,-2.0128e-07
4079,0,1e-05,676.56,0.69055,0.1073,-4.1787e-07
4078,0,1e-05,662.96,0.71376,0.094167,-1.6118e-07
4083,0,1e-05,664.82,0.71122,0.096569,-1.0126e-07
4067,0,1e-05,675.21,0.69286,0.091081,-5.4397e-08
3994,0,1e-05,692.1,0.62847,0.08872,-8.344e-08
4074,0,1e-05,646.28,0.73139,0.086961,-6.1294e-08
4075,0,1e-05,686.96,0.66087,0.11446,1.3697e-07
4087,0,1e-05,692.1,0.63839,0.12492,-6.0232e-08
4081,0,1e-05,668.4,0.70471,0.093247,-9.8616e-08
4086,0,1e-05,674.89,0.68987,0.098848,1.1664e-07
4082,0,1e-05,678.24,0.68029,0.097378,1.2957e-07
4085,0,1e-05,675.18,0.68968,0.094785,2.1045e-08
4089,0,1e-05,690.93,0.64447,0.12092,-1.4835e-07
4090,0,1e-05,678.33,0.68012,0.096211,-8.9562e-07
4080,0,1e-05,675.34,0.68941,0.094788,3.9577e-08
4073,0,1e-05,695.45,0.60584,0.13419,-2.9521e-07
4092,0,1e-05,689.5,0.65025,0.11646,9.4289e-07
4050,0,1e-05,697.21,0.57553,0.14888,6.3256e-08
4071,0,1e-05,691.16,0.64435,0.089484,4.4631e-08
4099,0,1e-05,693.91,0.61186,0.12472,-5.6308e-08
4097,0,1e-05,693.36,0.62172,0.12366,6.6013e-08
4095,0,1e-05,693.26,0.62298,0.12355,1.1549e-07
4091,0,1e-05,689.24,0.64949,0.097779,2.592e-07
4093,0,1e-05,690.75,0.6389,0.098986,-1.736e-07
4098,0,1e-05,691.46,0.63041,0.10539,1.4457e-07
4096,0,1e-05,691.22,0.6354,0.098256,-4.8135e-07
4094,0,1e-05,696.46,0.58726,0.13765,-4.4229e-07
4102,0,1e-05,694.03,0.60383,0.1235,4.9914e-07
4104,0,1e-05,695.58,0.59148,0.13184,-3.1203e-07
4105,0,1e-05,696.48,0.58221,0.13811,2.899e-07
4108,0,1e-05,693.38,0.60494,0.10917,-2.1219e-07
4111,0,1e-05,693.58,0.60479,0.11661,-2.9833e-07
4100,0,1e-05,696.07,0.58104,0.13445,-1.0659e-07
4101,0,1e-05,692.99,0.61301,0.10127,-8.8685e-08
4106,0,1e-05,693.25,0.60786,0.10237,-2.2513e-07
4107,0,1e-05,693.78,0.60402,0.09675,5.3815e-08
4113,0,1e-05,693.6,0.60147,0.10518,-2.5516e-07
4103,0,1e-05,694.05,0.59864,0.097954,1.777e-07
4110,0,1e-05,694.05,0.5949,0.10118,9.0875e-08
4116,0,1e-05,694.35,0.581,0.11192,7.0489e-08
4118,0,1e-05,696.05,0.56792,0.13486,-1.3491e-07
4114,0,1e-05,694.27,0.58314,0.10807,9.6289e-08
4117,0,1e-05,694.39,0.57914,0.11238,1.1072e-07
4088,0,1e-05,694.97,0.57959,0.090492,1.0775e-07
4122,0,1e-05,694.57,0.57158,0.10833,1.4175e-07
4115,0,1e-05,697.11,0.55185,0.14207,-9.7493e-08
4125,0,1e-05,695.14,0.5597,0.12642,-1.0171e-07
4128,0,1e-05,694.66,0.56654,0.11156,-4.743e-07
4129,0,1e-05,694.97,0.55807,0.12246,3.8279e-08
4112,0,1e-05,694.68,0.56833,0.10618,8.9662e-07
4120,0,1e-05,694.66,0.57296,0.10416,1.3105e-07
4033,0,1e-05,596.17,1.0318,0.041509,-2.9646e-08
4119,0,1e-05,694.9,0.56975,0.099724,-2.5441e-08
4041,0,1e-05,592.53,1.044,0.042209,-2.5513e-07
4126,0,1e-05,694.78,0.55745,0.11088,-1.6754e-07
4121,0,1e-05,694.78,0.55986,0.1085,-5.4348e-07
3716,0,1e-05,697.75,0.48139,0.15714,-1.159e-06
4084,0,1e-05,695.68,0.5284,0.089938,2.8163e-07
4109,0,1e-05,697.22,0.50132,0.14667,2.2443e-07
4123,0,1e-05,697.06,0.47757,0.146,-1.0928e-06
4124,0,1e-05,695.07,0.56026,0.10114,2.981e-08
4127,0,1e-05,696.87,0.52876,0.14195,-1.4556e-07
4130,0,1e-05,696.87,0.45945,0.1447,-2.9533e-07
4131,0,1e-05,695.85,0.51253,0.093765,-9.1382e-08
4132,0,1e-05,697.04,0.51619,0.14364,9.7463e-07
4133,0,1e-05,695.13,0.53088,0.12501,1.9003e-07
4134,0,1e-05,696.72,0.52084,0.14206,8.5437e-07
4135,0,1e-05,695.2,0.52983,0.10119,-5.6273e-08
4136,0,1e-05,695.64,0.52876,0.13368,-3.5796e-08
4137,0,1e-05,695.48,0.52397,0.098708,3.9395e-07
4138,0,1e-05,695.11,0.51753,0.10198,3.8631e-07
4139,0,1e-05,695.53,0.44511,0.091288,-5.4894e-07
4140,0,1e-05,694.95,0.52554,0.12173,5.4779e-07
4141,0,1e-05,694.81,0.51542,0.11854,7.4782e-07
4142,0,1e-05,694.82,0.51075,0.1068,-2.8722e-07
4143,0,1e-05,694.99,0.51888,0.10419,-1.3801e-07
4144,0,1e-05,694.81,0.49839,0.12546,2.2507e-08
4145,0,1e-05,694.7,0.50839,0.11479,1.922e-06
4146,0,1e-05,695.12,0.51094,0.099967,-2.1452e-07
4147,0,1e-05,695.23,0.50196,0.1333,-3.8509e-09
4148,0,1e-05,694.62,0.50008,0.11827,-1.2774e-06
4149,0,1e-05,695.66,0.49144,0.13784,-3.8505e-07
4150,0,1e-05,696.62,0.47179,0.14312,-1.6702e-07
4151,0,1e-05,694.45,0.48438,0.10967,7.4358e-07
4152,0,1e-05,694.53,0.49276,0.11887,3.1677e-08
4153,0,1e-05,695.06,0.49015,0.13368,-2.5714e-07
4154,0,1e-05,694.72,0.47646,0.1019,4.8111e-07
4155,0,1e-05,694.43,0.48508,0.1187,6.639e-08
4156,0,1e-05,694.41,0.48412,0.11785,4.3451e-08
4157,0,1e-05,694.8,0.47746,0.13226,-1.7101e-07
