"origId","iceLabel","d","T","Points:0","Points:1","Points:2"
509,0,1e-05,558.98,1.0606,0.05141,-1.0608e-07
507,0,1e-05,563.06,1.0541,0.050698,1.7145e-07
634,0,1e-05,579.17,1.0337,0.047836,1.8277e-07
632,0,1e-05,590.43,1.0393,0.044369,3.496e-07
617,0,1e-05,533.7,0.98794,0.054573,-2.278e-07
605,0,1e-05,577.53,0.97753,0.049451,-6.9607e-08
585,0,1e-05,521.8,0.79858,0.08524,-2.0274e-07
640,0,1e-05,567.46,0.95079,0.052922,-1.1107e-08
651,0,1e-05,583.7,0.96558,0.049463,5.2342e-08
652,0,1e-05,576.41,0.92443,0.054962,6.0899e-08
649,0,1e-05,601.07,1.0482,0.031185,2.4996e-07
633,0,1e-05,688.9,0.66117,0.12372,-5.456e-09
655,0,1e-05,550.2,0.89999,0.060994,1.7964e-07
646,0,1e-05,608.13,0.74316,0.099523,-1.6889e-07
623,0,1e-05,688.48,0.66085,0.12461,-1.6637e-07
653,0,1e-05,570.93,0.8964,0.059416,-6.9773e-08
654,0,1e-05,599.3,0.99424,0.042973,6.7708e-08
647,0,1e-05,566.06,0.79077,0.08528,3.4318e-07
656,0,1e-05,607.32,0.95924,0.041399,-3.4285e-07
657,0,1e-05,582.92,0.88343,0.060522,-2.2348e-07
660,0,1e-05,588.09,0.89013,0.058481,1.3856e-06
662,0,1e-05,575.95,0.85626,0.066933,1.4554e-08
659,0,1e-05,609.55,0.93587,0.041856,-2.8586e-08
664,0,1e-05,606.53,0.92378,0.046043,6.6648e-08
667,0,1e-05,610.36,0.92705,0.04239,2.4663e-07
665,0,1e-05,585.35,0.87278,0.062074,9.6619e-08
658,0,1e-05,615.78,0.94146,0.03239,2.4137e-07
666,0,1e-05,600.71,0.76841,0.089718,7.2778e-08
669,0,1e-05,594.48,0.78727,0.083846,3.5694e-07
670,0,1e-05,684.58,0.67312,0.11844,3.4409e-08
675,0,1e-05,683.21,0.67766,0.11793,-1.4748e-07
678,0,1e-05,687.87,0.66331,0.12245,-3.9316e-07
677,0,1e-05,618.01,0.7622,0.085008,-1.6442e-07
680,0,1e-05,680.71,0.68318,0.1137,1.5138e-07
681,0,1e-05,634.69,0.74319,0.090562,-5.8819e-07
683,0,1e-05,634.74,0.74178,0.088185,-9.5153e-08
671,0,1e-05,689.96,0.6515,0.12204,-9.7986e-07
663,0,1e-05,618.16,0.76075,0.081304,3.0436e-08
674,0,1e-05,635.29,0.74038,0.0853,-5.3305e-09
686,0,1e-05,680.87,0.67979,0.11003,-3.1013e-08
688,0,1e-05,670.08,0.7016,0.099145,1.0581e-07
684,0,1e-05,663.84,0.71334,0.09825,-8.2345e-09
682,0,1e-05,660.38,0.7172,0.09049,6.357e-08
689,0,1e-05,657.82,0.72025,0.089738,4.7681e-07
685,0,1e-05,663.85,0.71227,0.093041,5.3365e-07
693,0,1e-05,676.82,0.68546,0.10134,-6.7655e-08
687,0,1e-05,677.52,0.68246,0.095727,-1.8387e-09
661,0,1e-05,687.93,0.65685,0.094811,-3.3253e-08
