X,Y
37.578,2.0065768052631148
37.578,2.006576823348587
37.578,2.268466935638958
37.478,2.0205
37.478,1.989804066489636
37.478,1.9898040634326983
37.478,1.8986489433084242
37.478,1.898648937287433
37.478,1.749804332747508
37.478,1.7498043239454086
37.478,1.5477928029797756
37.478,1.5477927916640144
37.478,1.2987523721144525
37.478,1.298752358628853
37.478,1.0102500076228424
37.478,1.0102499923771582
37.478,0.6910517078607827
37.418,0.57092
37.286,0.45469
36.938,0.44086
36.442,0.4617464830316806
36.442,0.5502880226825528
36.442,0.5502880287464827
36.442,0.6221093464501014
36.442,0.6221093511670016
36.442,0.6750281925282825
36.442,0.6750281957548322
36.442,0.7074366485572385
36.442,0.71835
36.299,1.075899993406689
36.299,1.0759000065933115
36.299,1.3831503726913694
36.13,1.0357
36.13,1.019965391211001
36.13,1.0199653883784867
36.13,0.9732396501374476
36.13,0.9732396445584832
36.13,0.8969425147774929
36.13,0.8969425066215932
36.13,0.7933922349808368
36.06800000000001,0.6318699999999999
35.996,0.5305
35.656,0.52962
35.558,0.7366130124842283
35.558,0.7366130187444649
35.558,0.8327527053362405
35.558,0.8327527102058402
35.558,0.9035896286298124
35.558,0.9035896319608148
35.558,0.9469714382958816
35.558,0.96158
35.342,0.85231
34.93,0.92995
34.743,1.1078
34.305,1.0972
34.305,1.0805310659383418
34.305,1.031030744839348
34.305,1.0310307422132492
34.305,0.9502030749518358
34.305,0.9502030711127362
34.034,0.67825
33.728,0.7064600000000001
33.419000000000004,0.6832699999999999
33.094,0.68884
32.82,0.7461300000000001
32.637,0.67702
32.477,0.64399
32.145,0.78422
31.773000000000003,0.77691
31.475,0.5593100000000001
31.097,0.73414
30.889,1.0692771836277124
30.889,0.8317500057496294
30.589,0.64468
30.389,0.8921065841960729
30.389,0.8921065887425469
30.389,0.9349370872455172
30.389,0.9349370895538224
30.389,0.94936
30.08,0.74311
30.08,0.7318204893409019
30.08,0.6982949834322164
30.08,0.6435521378062541
30.08,0.5692552861261436
30.08,0.4776619006341643
30.08,0.3715550000000001
30.08,0.2541585887067378
30.08,0.1290396973060727
30.08,6.978836414571947e-17
30.08,-0.12903969730607265
30.08,-0.2541585887067377
30.08,-0.3715549999999999
30.08,-0.4776619006341643
30.08,-0.5692552861261437
30.08,-0.6435521378062542
30.08,-0.6982949834322164
30.08,-0.7318204893409019
30.08,-0.74311
30.389,-0.94936
30.389,-0.9349370895538224
30.389,-0.9349370872455172
30.389,-0.8921065887425469
30.389,-0.8921065841960729
30.589,-0.64468
30.889,-0.8317500057496289
30.889,-1.0692771836277126
31.097,-0.73414
31.475,-0.5593100000000001
31.773000000000003,-0.77691
32.145,-0.78422
32.477,-0.64399
32.637,-0.67702
32.82,-0.7461300000000001
33.094,-0.68884
33.419000000000004,-0.6832699999999999
33.728,-0.7064600000000001
34.034,-0.67825
34.305,-0.950203071112736
34.305,-0.950203074951836
34.305,-1.0310307422132492
34.305,-1.031030744839348
34.305,-1.0805310659383418
34.305,-1.0972
34.743,-1.1078
34.93,-0.92995
35.342,-0.85231
35.558,-0.96158
35.558,-0.9469714382958816
35.558,-0.9035896319608148
35.558,-0.9035896286298124
35.558,-0.8327527102058405
35.558,-0.8327527053362404
35.558,-0.7366130187444652
35.558,-0.7366130124842283
35.656,-0.52962
35.996,-0.5305
36.06800000000001,-0.6318699999999999
36.13,-0.7933922349808369
36.13,-0.8969425066215931
36.13,-0.8969425147774932
36.13,-0.9732396445584832
36.13,-0.9732396501374474
36.13,-1.0199653883784867
36.13,-1.019965391211001
36.13,-1.0357
36.299,-1.3831503726913696
36.299,-1.0759000065933109
36.299,-1.0758999934066895
36.442,-0.71835
36.442,-0.7074366485572385
36.442,-0.6750281957548322
36.442,-0.6750281925282824
36.442,-0.6221093511670015
36.442,-0.6221093464501016
36.442,-0.5502880287464827
36.442,-0.5502880226825531
36.442,-0.4617464830316807
36.938,-0.44086
37.286,-0.45469
37.418,-0.57092
37.478,-0.6910517078607822
37.478,-1.0102499923771588
37.478,-1.0102500076228418
37.478,-1.2987523586288532
37.478,-1.2987523721144527
37.478,-1.5477927916640144
37.478,-1.5477928029797758
37.478,-1.7498043239454084
37.478,-1.7498043327475086
37.478,-1.898648937287433
37.478,-1.8986489433084242
37.478,-1.9898040634326983
37.478,-1.989804066489636
37.478,-2.0205
37.578,-2.26846693563896
37.578,-2.006576823348587
37.578,-2.0065768052631148
37.578,-1.6837178755896351
37.578,-1.683717854036208
37.578,-1.3097000121832465
37.578,-1.309699987816754
37.578,-0.895887576646852
37.578,-0.895887550207661
38.02,-0.733
38.204,-0.9938499989298532
38.204,-0.9938500010701472
38.204,-1.2776689308273337
38.204,-1.2776689327205353
38.369,-1.1554
38.775,-1.0352
38.775,-1.0194729852369464
38.775,-0.972769802379454
38.96,-0.74654
39.331,-0.9201725850745164
39.545,-0.68214
39.914,-0.47962
40.083,-0.5081899999999999
40.212,-0.7320933486746203
40.212,-0.7320933581252693
40.212,-0.8276431542130622
40.212,-0.8276431615643624
40.212,-0.8980454413183843
40.212,-0.8980454463469695
40.212,-0.941161072122167
40.212,-0.9411610746752468
40.212,-0.95568
40.657,-1.1455117992223818
40.645,-1.0032
40.645,-0.9879591378218472
40.657,-0.8910499999999996
40.98,-0.60082
41.353,-0.7776883243509632
41.675,-0.56287
41.93600000000001,-0.66604
42.113,-0.9186779123974382
42.113,-0.93285
42.198,-1.1792512521725724
42.363,-0.96347
42.738,-1.1737700539797538
42.738,-1.2301233635990514
42.738,-1.2491
42.764,-1.1754
43.026,-0.93241
43.365,-1.1804141170301297
43.365,-1.1804141242896304
43.58600000000001,-1.4703379297716699
43.58600000000001,-1.4703379313187697
43.365,-1.7256499966548031
43.365,-1.7256500033451978
43.58600000000001,-1.6978
43.58600000000001,-1.6720066027954756
43.58600000000001,-1.5954101320994547
43.976000000000006,-1.4063526443962384
44.155,-1.7414488311502228
44.155,-1.4612490747595093
44.155,-1.4612490714413109
44.187,-1.3259999999999998
44.587,-1.1212
44.587,-1.1041664519459684
44.587,-1.0535833678655782
44.587,-1.0535833649847428
