X,Y
41.742,-2.7696411610021405
41.742,-3.1311090313826377
41.742,-3.1311206633826383
41.742,-3.3974546920731448
41.742,-3.397462648829759
41.742,-3.560570411140036
41.742,-3.5605744508912407
41.742,-3.6155
42.01300000000001,-3.6728
42.01300000000001,-3.617001923079142
42.01300000000001,-3.617001907447333
42.01300000000001,-3.4513030730168106
42.01300000000001,-3.4513030422281576
42.01300000000001,-3.180738125524486
42.01300000000001,-3.1807380805144865
42.01300000000001,-2.8135280596192525
42.01300000000001,-2.8135280017555124
42.01300000000001,-2.360830367336382
42.14100000000001,-2.3308
42.14100000000001,-2.295390069551633
42.14100000000001,-2.295389751890076
42.14100000000001,-2.1902358733633602
42.563,-2.0599
42.74800000000001,-2.286
42.74800000000001,-2.251271365232273
42.74800000000001,-2.251269681539542
42.74800000000001,-2.1481389892302416
42.74800000000001,-2.1481356730029315
42.74800000000001,-1.9797364970512268
42.74800000000001,-1.9797316490512267
42.74800000000001,-1.7511807132043156
42.95,-1.5952
43.133,-1.6401
43.598,-1.7394653189142084
43.598,-1.8229774749320395
43.598,-1.8229777882697569
43.598,-1.8511
43.867,-1.9722
44.14100000000001,-2.186195099386484
44.14100000000001,-2.2911551271440924
44.14100000000001,-2.291155347621711
44.14100000000001,-2.3265
44.348,-2.6413368308961696
44.348,-2.641348860551686
44.57,-2.8779986630755148
44.57,-2.8779945162864884
44.57,-2.6523790352706
44.57,-2.6523729730706007
44.57,-2.3461682126475414
44.57,-2.3461604192334464
44.57,-1.968670256101588
44.57,-1.9686609682723408
44.57,-1.5313552500192045
44.57,-1.5313447499807964
44.57,-1.0475107895681308
44.57,-1.0474993963589196
44.706,-0.7511399999999999
45.127,-0.65997
45.375,-0.9034783856818518
45.375,-0.9468524912479384
45.375,-0.9468540331742968
45.375,-0.96146
45.415,-1.1845224412868285
45.415,-1.1845355729738811
45.76300000000001,-0.97096
46.108,-1.186463196184681
46.108,-1.2873731493265683
46.108,-1.2873846316268207
46.108,-1.349183706768415
46.108,-1.3491895364850357
46.108,-1.37
46.442,-1.3247
46.442,-1.3045750211677951
46.442,-1.3045746396627491
46.442,-1.2448111904642198
46.442,-1.2448104390459656
46.442,-1.1472244016432458
46.442,-1.147223303143246
46.442,-1.0147797799018992
46.442,-1.014778367697521
46.442,-0.8515015880515794
46.903,-0.74942
47.175,-1.1583191432118063
47.175,-1.1583200955902773
47.291,-1.252
47.362,-1.1402
47.603,-0.96534
47.918,-0.9843351107409462
48.035,-1.1983
47.918,-1.4389989509834298
47.918,-1.439001049016571
47.918,-1.8499418127682263
47.918,-1.8499436685874944
47.918,-2.204675128687787
47.918,-2.2046766859050497
48.047,-2.1075
48.047,-2.0754834317723603
48.047,-2.0754812471740958
48.047,-1.9804043497156087
48.047,-1.9804000468969944
48.047,-1.8251516836257045
48.047,-1.825145393325704
48.047,-1.6144427072001473
48.047,-1.6144346205463451
48.047,-1.3546797060637423
48.309,-1.1271
48.67,-1.2154
48.702,-1.3356
48.753,-1.4407554037387134
48.753,-1.4407445962612873
48.702,-1.3153083105764904
48.702,-1.255055284929084
48.702,-1.255051643714234
48.702,-1.1566661908444962
48.702,-1.1566608677444958
48.753,-0.98553690639296
48.753,-0.9855251795928684
48.823,-0.77205
49.309,-0.7906087875597728
49.309,-1.0163679953833915
49.309,-1.0163835414893203
49.309,-1.2112629510938524
49.309,-1.2112759958256034
49.309,-1.3693542949639546
49.309,-1.369364441963954
49.309,-1.4858385015082842
49.309,-1.4858454424650729
49.309,-1.5571762570548444
49.665,-1.3223
49.942,-1.327623783725568
50.063,-1.4810488804490276
50.063,-1.765041366010201
49.942,-1.9408461353616344
49.942,-1.9408538646383664
50.063,-2.1651448973851632
50.063,-1.9954104049597248
50.063,-1.995407860759725
50.107,-1.8130046564453928
50.184,-1.7262
50.59,-1.5309
50.743,-1.8414576431821923
50.743,-1.841458245277804
50.812,-1.7755
50.812,-1.7485264362601436
50.812,-1.7485258946862072
50.812,-1.6684247815515918
50.812,-1.6684237148591687
50.812,-1.5376288841192711
50.812,-1.5376273247192709
50.812,-1.360112911120744
50.812,-1.3601109063947472
50.812,-1.1412705955681557
50.812,-1.1412682064287465
51.04,-0.8833
51.16,-0.8833200000000001
51.492,-0.85101
51.595,-1.0095708621687345
51.595,-1.1413341868975118
51.595,-1.1413355723975118
51.595,-1.23842043106484
51.595,-1.2384213788026572
51.595,-1.297877897105239
51.595,-1.297878378284339
51.595,-1.3179
51.856,-1.5116395123368902
51.856,-1.7089248079378327
51.856,-1.7089310506378328
51.856,-1.8542933134676844
51.856,-1.8542975837259816
51.856,-1.9433200549855119
51.856,-1.943322223052469
51.856,-1.9733
52.17100000000001,-2.047
52.375,-2.418112191396909
52.375,-2.138954360593028
52.375,-2.1389442275605917
52.352,-1.8322
52.375,-1.7947976018056602
52.375,-1.7947855257278502
52.352,-1.721703654883333
52.352,-1.5867334478138484
52.352,-1.5867300418138488
52.375,-1.3961068260988343
52.375,-1.3960931739011662
52.352,-1.177718067615051
52.578,-0.9561
52.79,-0.80281
52.993,-0.81729
52.993,-0.8048738878589807
52.993,-0.8048731690597142
52.993,-0.7680020899212057
52.993,-0.7680006741630244
52.993,-0.7077949371089839
52.993,-0.7077928674089837
52.993,-0.6260817932942252
52.993,-0.6260791325391937
52.993,-0.5253454710028956
52.993,-0.5253423000385279
52.993,-0.408646792412778
52.993,-0.40864320758722217
52.993,-0.279531587820453
52.993,-0.2795276980568184
52.993,-0.14192295738201188
52.993,-0.14191888086879906
52.993,-2.069699999949956e-06
52.993,2.0696999998498662e-06
52.993,0.14191888086879914
52.993,0.1419229573820116
52.993,0.2795276980568186
52.993,0.27953158782045323
52.993,0.4086432075872219
52.993,0.4086467924127783
52.993,0.5253423000385279
52.993,0.5253454710028955
52.993,0.6260791325391937
52.993,0.6260817932942252
52.993,0.7077928674089838
52.993,0.7077949371089837
52.993,0.7680006741630244
52.993,0.7680020899212058
52.993,0.8048731690597142
52.993,0.8048738878589807
52.993,0.81729
52.79,0.80281
52.578,0.9561
52.352,1.1777180676150507
52.375,1.396093173901165
52.375,1.3961068260988352
52.352,1.586730041813848
52.352,1.5867334478138486
52.352,1.721703654883333
52.375,1.7947855257278502
52.375,1.7947976018056595
52.352,1.8322
52.375,2.1389442275605917
