X,Y
50.515,1.3040201879119413
50.515,1.3040202130036145
50.424,1.4998806062577357
50.424,1.1667000024699914
50.424,1.1666999975300092
50.083,0.86172
49.908,1.0165
49.611,0.96892
49.32100000000001,1.2336531873503531
49.32100000000001,1.2336531880315125
49.32100000000001,1.3385921380765562
49.32100000000001,1.4028586440476079
49.32100000000001,1.4245
49.26300000000001,1.57184659773143
49.26300000000001,1.5718465879402317
49.26300000000001,1.3189359021501577
49.26300000000001,1.3189358904814619
49.26300000000001,1.025950006595823
49.26300000000001,1.0259499934041774
49.102,0.7752899999999999
48.707,0.9746149922278432
48.707,0.98965
48.679,0.8820399999999999
48.679,0.8686398301844839
48.679,0.82884647979423
48.679,0.8288464786817752
48.679,0.7638690479671759
48.679,0.7638690463408763
48.679,0.6756818416540286
48.243,0.51976
48.059,0.7552800000000001
47.754,0.9587000101931192
47.754,0.9586999898068812
47.565,0.64673
47.226000000000006,0.9214510249916428
47.226000000000006,0.8150712934372335
47.226000000000006,0.8150712815199516
47.128,0.6085500502377474
47.128,0.6085500270297663
47.059,0.36825
46.635,0.45236
46.566,0.6187218120093846
46.566,0.6484269686662146
46.566,0.6484269689654417
46.566,0.6584300000000001
46.444,0.9401663381582376
46.444,0.9401663519216056
46.444,1.0628729727116415
46.444,1.0628729834176414
46.444,1.153284749828878
46.444,1.1532847571522131
46.444,1.2086545534128057
46.444,1.2086545571309604
46.444,1.2273
46.067,1.2576
46.067,1.2384942300059265
46.067,1.1817574402592743
46.067,1.1817574395414423
46.067,1.0891135483240102
46.067,1.0891135472746096
46.067,0.963377492340968
46.067,0.9633774909918852
46.067,0.8083696987456791
45.933,0.5949399999999999
45.682,0.45769
45.483,0.4773600000000001
45.348,0.7335258565085772
45.348,0.8292626253937893
45.348,0.8998026690335467
45.348,0.9430026638968398
45.348,0.95755
45.34,1.2436654659334894
45.34,1.2436654685095432
45.34,1.4821427874658155
45.218,1.253
44.8,1.2327
44.8,1.213972516488722
44.8,1.1583590949219102
44.8,1.1583590923636682
44.8,1.0675495171150275
44.8,1.0675495133751272
44.581,0.76373
44.322,0.81374
44.04,1.0591275528877977
44.04,1.1099768184200596
44.04,1.1271
43.578,1.1791
43.088,1.2391726594258552
43.088,1.2391726586348994
42.816,0.96989
42.74,0.8750899999999999
42.286,1.0156322352146545
42.286,1.0313
42.005,1.3026052135215207
42.005,1.2429314322468092
42.005,1.2429314267802327
42.005,1.1454918055814765
42.005,1.1454917975898768
42.005,1.0132469900503736
41.661,0.8396
41.36600000000001,1.092674579089844
41.346,0.9994000056874488
40.947,0.88459
40.835,1.086688679704713
40.835,1.1791262984854114
40.504,0.90615
40.116,0.8692799999999999
40.048,0.9566000029122704
40.048,1.2297812522762328
39.844,0.92117
39.635,0.82
39.635,0.8075423573453451
39.635,0.7705479487989018
39.172,0.624
39.065,0.65641
38.962,0.70825
38.87,0.77474
38.629,0.82539
38.205,0.6746300000000001
38.092,0.70092
37.806,0.87651
37.806,0.8631938434596378
37.806,0.8236499787829153
37.806,0.7590799270543231
37.806,0.7590799262878734
37.806,0.6714456153308798
37.806,0.6714456143455508
37.806,0.5634097683534833
37.806,0.5634097671792139
37.806,0.4382550006637653
37.806,0.43825499933623496
37.806,0.29978407654660955
37.806,0.29978407510615457
37.806,0.15220436496164672
37.806,0.15220436345203528
37.806,7.664498389877252e-10
37.806,-7.664499463292418e-10
37.806,-0.1522043634520352
37.806,-0.152204364961647
37.806,-0.2997840751061543
37.806,-0.2997840765466093
37.806,-0.4382549993362352
37.806,-0.43825500066376494
37.806,-0.563409767179214
37.806,-0.5634097683534834
37.806,-0.6714456143455508
37.806,-0.6714456153308799
37.806,-0.7590799262878732
37.806,-0.7590799270543234
37.806,-0.8236499787829153
37.806,-0.8631938434596378
37.806,-0.87651
38.092,-0.70092
38.205,-0.6746300000000001
38.629,-0.82539
38.87,-0.77474
38.962,-0.70825
39.065,-0.65641
39.172,-0.624
39.635,-0.7705479487989016
39.635,-0.8075423573453451
39.635,-0.82
39.844,-0.92117
40.048,-1.2297812522762328
40.048,-0.9566000029122698
40.116,-0.8692799999999999
40.504,-0.90615
40.835,-1.1791262984854114
40.835,-1.0866886797047135
40.947,-0.88459
41.346,-0.999400005687448
41.36600000000001,-1.0926745790898438
41.661,-0.8396
42.005,-1.0132469900503736
42.005,-1.1454917975898768
42.005,-1.145491805581477
42.005,-1.2429314267802327
42.005,-1.2429314322468092
42.005,-1.3026052135215207
42.286,-1.0313
42.286,-1.0156322352146545
42.74,-0.8750899999999999
42.816,-0.96989
43.088,-1.2391726586348994
43.088,-1.2391726594258552
43.578,-1.1791
44.04,-1.1271
44.04,-1.1099768184200596
44.04,-1.0591275528877973
44.322,-0.81374
44.581,-0.76373
44.8,-1.0675495133751276
44.8,-1.067549517115027
44.8,-1.158359092363668
44.8,-1.1583590949219102
44.8,-1.213972516488722
44.8,-1.2327
45.218,-1.253
45.34,-1.4821427874658155
45.34,-1.2436654685095434
45.34,-1.2436654659334896
45.348,-0.95755
45.348,-0.9430026638968398
45.348,-0.8998026690335466
45.348,-0.8292626253937893
45.348,-0.7335258565085774
45.483,-0.4773600000000001
45.682,-0.45769
45.933,-0.5949399999999999
46.067,-0.8083696987456791
46.067,-0.9633774909918852
46.067,-0.963377492340968
46.067,-1.0891135472746099
46.067,-1.0891135483240102
46.067,-1.1817574395414423
46.067,-1.1817574402592743
46.067,-1.2384942300059265
46.067,-1.2576
46.444,-1.2273
46.444,-1.2086545571309604
46.444,-1.2086545534128057
46.444,-1.153284757152213
46.444,-1.153284749828878
46.444,-1.0628729834176418
