X,Y
40.163,-0.7048763646290522
40.163,-0.71575
40.166,-0.7609908228720186
40.166,-0.7609917273100858
40.166,-0.797526633024256
40.166,-0.7975270922194969
40.166,-0.80983
40.158,-0.8998979970564457
40.158,-0.8999020029435547
40.158,-1.1568873682062455
40.158,-1.1568909116214217
40.158,-1.3787253020863528
40.158,-1.3787282753647203
40.158,-1.5586713653312332
40.158,-1.5586736781312327
40.158,-1.6912579878662903
40.158,-1.6912595699146655
40.158,-1.7724565922578668
40.158,-1.7724573954848777
40.158,-1.7998
40.217,-2.122805356549227
40.217,-2.122806805430366
40.217,-2.5298611655226098
40.217,-2.5298623812782406
40.217,-2.860048423153109
40.217,-2.860049368843109
40.217,-3.1033345567004327
40.217,-3.1033352035904924
40.217,-3.2523274401054723
40.217,-3.2523277685401624
40.217,-3.3025
40.619,-3.5314548840806457
40.619,-3.2546158504622995
40.619,-3.254604289462298
40.619,-2.8788790529529864
40.619,-2.8788641904178762
40.724,-2.6305
40.724,-2.5905378592481574
40.724,-2.5905357293490687
40.724,-2.471863536518467
40.724,-2.4718593414361973
40.724,-2.2780828910549658
40.724,-2.278076758254965
40.724,-2.015083849712324
40.724,-2.015075965536619
40.751,-1.843
40.751,-1.8150010958675569
40.751,-1.8150002817354407
40.751,-1.7318543018720494
40.751,-1.7318526983448093
41.106,-1.493
41.347,-1.7727500485348329
41.347,-1.7727548238597186
41.347,-1.8001
41.418,-1.9835
41.832,-2.101984995285544
41.834,-2.286912552673567
41.834,-2.2869140148735667
41.834,-2.4814458036074947
42.236,-2.2378
42.236,-2.2038041643591533
42.236,-2.2038014150222853
42.236,-2.102846854362968
42.236,-2.1028414392264434
42.236,-1.9379956067888169
42.236,-1.937987690388817
42.236,-1.7142593433754822
42.236,-1.7142491662478156
42.448,-1.3381
42.448,-1.3177722132429672
42.448,-1.317770295368304
42.448,-1.2574045846114614
42.448,-1.2574008071357867
42.448,-1.1588313539539574
42.49,-1.0446
42.622,-0.93736
43.035,-0.91776
43.244,-1.221992561715042
43.244,-1.2219956296117451
43.244,-1.3814825309169363
43.244,-1.3814849173169366
43.244,-1.4989968524808113
43.244,-1.498998484874551
43.244,-1.5709649132110632
43.244,-1.5709657419990852
43.244,-1.5952
